,From,To,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
4768,7,2,4,6,1561.76,82,6090.864,1925,2073.812459
4769,7,2,7,5,1561.76,90,6090.864,1925,2791.230638
4770,1,3,5,6,2079.0,80,8108.1,1770,2530.956522
4771,1,3,1,3,2079.0,99,8108.1,1770,4054.05
4772,7,2,3,5,1561.76,78,6090.864,1925,2073.812459
4773,7,2,1,1,1561.76,99,6090.864,1925,2868.538776
4774,7,2,6,12,1561.76,82,6090.864,1925,1561.76
4775,7,2,6,9,1561.76,82,6090.864,1925,2129.672727
4776,7,2,4,9,1561.76,76,6090.864,1925,1362.0
4777,7,2,6,12,1561.76,89,6090.864,1925,1579.92
4778,4,6,5,12,623.48,78,2431.572,1950,707.7340541
4779,7,2,6,1,1561.76,81,6090.864,1925,1598.507294
4780,2,1,6,3,1717.93,80,6699.927,1400,1717.93
4781,1,3,1,3,2079.0,97,8108.1,1770,3543.75
4782,7,2,6,5,1561.76,80,6090.864,1925,1774.727273
4783,7,2,4,6,1561.76,82,6090.864,1925,1474.020674
4784,7,2,5,12,1561.76,79,6090.864,1925,1703.738182
4785,2,1,1,3,1717.93,93,6699.927,1400,3396.816136
4786,1,3,5,6,2079.0,82,8108.1,1770,1984.5
4787,7,2,4,5,1561.76,76,6090.864,1925,1368.733483
4788,1,3,2,6,2079.0,77,8108.1,1770,2245.32
4789,7,2,6,12,1561.76,75,6090.864,1925,2115.932903
4790,2,1,2,6,1717.93,86,6699.927,1400,1803.8265
4791,1,3,5,3,2079.0,79,8108.1,1770,2398.846154
4792,1,3,5,9,2079.0,75,8108.1,1770,2079.0
4793,1,3,2,5,2079.0,80,8108.1,1770,1940.4
4794,2,1,1,3,1717.93,98,6699.927,1400,3092.274
4795,2,1,1,4,1717.93,90,6699.927,1400,3092.274
4796,7,2,5,6,1561.76,75,6090.864,1925,1756.98
4797,2,1,7,5,1717.93,90,6699.927,1400,2913.011739
4798,1,3,5,6,2079.0,89,8108.1,1770,2512.125
4799,2,1,7,4,1717.93,90,6699.927,1400,3070.342979
4800,1,3,2,3,2079.0,90,8108.1,1770,2196.126761
4801,7,2,1,3,1561.76,92,6090.864,1925,2602.933333
4802,2,1,1,3,1717.93,96,6699.927,1400,3190.441429
4803,7,2,7,1,1561.76,95,6090.864,1925,2717.4624
4804,2,1,6,3,1717.93,89,6699.927,1400,1740.240779
4805,2,1,1,3,1717.93,94,6699.927,1400,2863.216667
4806,4,6,2,3,623.48,79,2431.572,1950,680.16
4807,1,3,2,6,2079.0,80,8108.1,1770,2051.644737
4808,2,1,3,9,1717.93,89,6699.927,1400,2093.727188
4809,2,1,6,3,1717.93,82,6699.927,1400,1916.152692
4810,7,2,5,6,1561.76,80,6090.864,1925,2037.078261
4811,7,2,6,5,1561.76,89,6090.864,1925,1958.027463
4812,2,1,2,3,1717.93,86,6699.927,1400,1595.220714
4813,7,2,6,12,1561.76,77,6090.864,1925,1561.76
4814,5,7,5,9,1363.71,77,5318.469,1850,1284.424535
4815,1,3,1,3,2079.0,94,8108.1,1770,3603.6
4816,1,3,5,3,2079.0,79,8108.1,1770,2430.0
4817,1,3,4,3,2079.0,75,8108.1,1770,2126.25
4818,2,1,1,4,1717.93,95,6699.927,1400,3313.150714
4819,7,2,6,5,1561.76,82,6090.864,1925,1929.232941
4820,7,2,1,3,1561.76,93,6090.864,1925,2811.168
4821,1,3,7,6,2079.0,98,8108.1,1770,3543.75
4822,7,2,6,5,1561.76,90,6090.864,1925,1925.457534
4823,7,2,6,9,1561.76,78,6090.864,1925,1686.7008
4824,1,3,5,9,2079.0,80,8108.1,1770,2349.0
4825,1,3,7,6,2079.0,90,8108.1,1770,3848.361702
4826,1,3,2,4,2079.0,86,8108.1,1770,2281.829268
4827,7,2,6,12,1561.76,82,6090.864,1925,1488.265412
4828,7,2,7,5,1561.76,95,6090.864,1925,2342.64
4829,2,1,5,1,1717.93,90,6699.927,1400,2032.480563
4830,7,2,1,3,1561.76,90,6090.864,1925,2811.168
4831,7,2,6,9,1561.76,86,6090.864,1925,2097.886567
4832,1,3,1,1,2079.0,96,8108.1,1770,3465.0
4833,7,2,5,6,1561.76,78,6090.864,1925,1601.298228
4834,2,1,3,6,1717.93,83,6699.927,1400,1761.421899
4835,1,3,5,6,2079.0,90,8108.1,1770,3067.377049
4836,7,2,4,5,1561.76,84,6090.864,1925,1887.126667
4837,1,3,2,6,2079.0,86,8108.1,1770,2411.64
4838,1,3,5,6,2079.0,82,8108.1,1770,2631.234375
4839,4,6,2,3,623.48,84,2431.572,1950,860.9961905
4840,1,3,4,3,2079.0,76,8108.1,1770,1925.0
4841,2,1,3,5,1717.93,83,6699.927,1400,1789.510417
4842,1,3,3,9,2079.0,89,8108.1,1770,2792.686567
4843,7,2,6,3,1561.76,87,6090.864,1925,1639.848
4844,5,7,3,12,1363.71,84,5318.469,1850,1598.097656
4845,4,6,5,3,623.48,83,2431.572,1950,743.0515068
4846,2,1,3,12,1717.93,77,6699.927,1400,2319.2055
4847,1,3,4,3,2079.0,80,8108.1,1770,1813.081395
4848,2,1,3,9,1717.93,76,6699.927,1400,1891.897595
4849,2,1,3,6,1717.93,90,6699.927,1400,1698.408068
4850,2,1,4,12,1717.93,82,6699.927,1400,1717.93
4851,2,1,1,3,1717.93,94,6699.927,1400,3142.554878
4852,1,3,4,3,2079.0,85,8108.1,1770,2135.958904
4853,1,3,4,5,2079.0,90,8108.1,1770,2129.707317
4854,1,3,5,6,2079.0,87,8108.1,1770,2673.0
4855,2,1,3,3,1717.93,80,6699.927,1400,2365.674098
4856,1,3,5,9,2079.0,82,8108.1,1770,1901.52439
4857,7,2,1,3,1561.76,93,6090.864,1925,2623.7568
4858,1,3,3,9,2079.0,87,8108.1,1770,2103.174419
4859,1,3,6,9,2079.0,84,8108.1,1770,2187.0
4860,1,3,2,5,2079.0,86,8108.1,1770,1732.5
4861,1,3,6,12,2079.0,86,8108.1,1770,2405.7
4862,7,2,5,3,1561.76,81,6090.864,1925,1660.60557
4863,2,1,3,12,1717.93,82,6699.927,1400,2208.767143
4864,4,6,4,3,623.48,83,2431.572,1950,595.14
4865,1,3,5,9,2079.0,90,8108.1,1770,2673.0
4866,1,3,5,9,2079.0,79,8108.1,1770,2054.541176
4867,1,3,5,3,2079.0,90,8108.1,1770,2551.5
4868,1,3,1,4,2079.0,96,8108.1,1770,3742.2
4869,2,1,3,5,1717.93,85,6699.927,1400,2174.255156
4870,1,3,1,1,2079.0,99,8108.1,1770,3827.25
4871,7,2,4,5,1561.76,78,6090.864,1925,1597.254545
4872,1,3,4,3,2079.0,81,8108.1,1770,2162.16
4873,1,3,6,12,2079.0,79,8108.1,1770,2574.0
4874,5,7,5,3,1363.71,90,5318.469,1850,1195.161573
4875,7,2,1,3,1561.76,91,6090.864,1925,2788.857143
4876,1,3,6,9,2079.0,82,8108.1,1770,2055.375
4877,2,1,5,6,1717.93,90,6699.927,1400,2186.456364
4878,7,2,4,6,1561.76,85,6090.864,1925,1836.123243
4879,1,3,1,1,2079.0,93,8108.1,1770,3626.162791
4880,1,3,4,3,2079.0,86,8108.1,1770,2673.0
4881,7,2,6,1,1561.76,78,6090.864,1925,1969.175652
4882,7,2,7,6,1561.76,100,6090.864,1925,2941.92
4883,1,3,6,12,2079.0,80,8108.1,1770,2133.710526
4884,7,2,5,12,1561.76,80,6090.864,1925,2304.236066
4885,7,2,3,9,1561.76,90,6090.864,1925,1913.705915
4886,7,2,1,3,1561.76,95,6090.864,1925,2537.86
4887,1,3,2,6,2079.0,75,8108.1,1770,2826.140625
4888,2,1,2,4,1717.93,81,6699.927,1400,2161.266774
4889,7,2,5,12,1561.76,83,6090.864,1925,1709.494054
4890,1,3,5,3,2079.0,84,8108.1,1770,2658.393443
4891,1,3,2,6,2079.0,81,8108.1,1770,2563.150685
4892,7,2,7,1,1561.76,99,6090.864,1925,2537.86
4893,7,2,6,9,1561.76,76,6090.864,1925,1958.027463
4894,2,1,1,3,1717.93,90,6699.927,1400,3025.050652
4895,7,2,7,5,1561.76,99,6090.864,1925,2750.055652
4896,1,3,4,3,2079.0,81,8108.1,1770,1913.625
4897,2,1,1,3,1717.93,99,6699.927,1400,3435.86
4898,7,2,6,6,1561.76,78,6090.864,1925,1656.989268
4899,7,2,4,6,1561.76,83,6090.864,1925,1507.906207
4900,1,3,4,3,2079.0,76,8108.1,1770,2107.094595
4901,1,3,5,9,2079.0,90,8108.1,1770,2806.65
4902,5,7,7,5,1363.71,90,5318.469,1850,2417.485909
4903,1,3,7,5,2079.0,99,8108.1,1770,3742.2
4904,7,2,7,1,1561.76,99,6090.864,1925,3011.965714
4905,1,3,6,12,2079.0,89,8108.1,1770,2475.0
4906,2,1,6,3,1717.93,78,6699.927,1400,1618.050349
4907,1,3,4,9,2079.0,85,8108.1,1770,2556.147541
4908,1,3,5,9,2079.0,82,8108.1,1770,2129.707317
4909,4,6,5,1,623.48,79,2431.572,1950,561.132
4910,1,3,5,3,2079.0,88,8108.1,1770,2598.75
4911,2,1,3,9,1717.93,81,6699.927,1400,2493.769355
4912,1,3,3,9,2079.0,82,8108.1,1770,2359.945946
4913,2,1,1,3,1717.93,98,6699.927,1400,2913.011739
4914,7,2,2,5,1561.76,79,6090.864,1925,1525.44
4915,7,2,2,3,1561.76,88,6090.864,1925,1874.112
4916,1,3,2,5,2079.0,86,8108.1,1770,2494.8
4917,1,3,5,6,2079.0,83,8108.1,1770,2191.378378
4918,1,3,5,6,2079.0,77,8108.1,1770,2420.328358
4919,2,1,4,6,1717.93,82,6699.927,1400,1637.086235
4920,1,3,3,5,2079.0,85,8108.1,1770,2699.597015
4921,2,1,6,9,1717.93,83,6699.927,1400,2410.64371
4922,2,1,5,4,1717.93,78,6699.927,1400,2122.148824
4923,7,2,1,3,1561.76,94,6090.864,1925,2677.302857
4924,2,1,2,3,1717.93,77,6699.927,1400,1464.144886
4925,7,2,7,5,1561.76,94,6090.864,1925,2436.3456
4926,7,2,4,5,1561.76,88,6090.864,1925,2162.436923
4927,1,3,5,9,2079.0,76,8108.1,1770,2782.661538
4928,1,3,4,3,2079.0,80,8108.1,1770,2028.903614
4929,1,3,4,5,2079.0,79,8108.1,1770,2673.0
4930,4,6,1,3,623.48,92,2431.572,1950,1062.75
4931,7,2,5,6,1561.76,86,6090.864,1925,1756.98
4932,4,6,6,1,623.48,88,2431.572,1950,738.3315789
4933,7,2,5,6,1561.76,85,6090.864,1925,1637.025542
4934,7,2,6,9,1561.76,75,6090.864,1925,1958.027463
4935,1,3,3,5,2079.0,79,8108.1,1770,2227.5
4936,1,3,6,12,2079.0,84,8108.1,1770,2494.8
4937,1,3,7,5,2079.0,97,8108.1,1770,3715.659574
4938,2,1,1,4,1717.93,91,6699.927,1400,3771.065854
4939,1,3,7,5,2079.0,97,8108.1,1770,3118.5
4940,1,3,1,3,2079.0,100,8108.1,1770,3898.125
4941,1,3,2,6,2079.0,76,8108.1,1770,2512.125
4942,2,1,6,12,1717.93,88,6699.927,1400,2105.069155
4943,5,7,5,3,1363.71,85,5318.469,1850,1222.636552
4944,1,3,4,9,2079.0,78,8108.1,1770,2405.7
4945,1,3,2,6,2079.0,87,8108.1,1770,1958.127907
4946,1,3,3,5,2079.0,75,8108.1,1770,2205.768293
4947,2,1,5,6,1717.93,76,6699.927,1400,2153.822687
4948,2,1,1,3,1717.93,96,6699.927,1400,3279.684545
4949,2,1,1,3,1717.93,93,6699.927,1400,3396.816136
4950,2,1,5,12,1717.93,83,6699.927,1400,1826.659747
4951,2,1,4,6,1717.93,77,6699.927,1400,2089.374324
4952,7,2,6,1,1561.76,76,6090.864,1925,1561.76
4953,2,1,2,3,1717.93,87,6699.927,1400,1818.984706
4954,5,7,2,6,1363.71,84,5318.469,1850,1330.849518
4955,7,2,5,12,1561.76,80,6090.864,1925,1646.179459
4956,1,3,5,9,2079.0,89,8108.1,1770,2514.919355
4957,2,1,5,6,1717.93,85,6699.927,1400,2019.728514
4958,1,3,1,1,2079.0,92,8108.1,1770,4061.302326
4959,7,2,6,9,1561.76,81,6090.864,1925,2162.436923
4960,7,2,5,6,1561.76,76,6090.864,1925,2049.81
4961,5,7,4,3,1363.71,84,5318.469,1850,1416.160385
4962,1,3,5,9,2079.0,90,8108.1,1770,2289.531646
4963,7,2,5,6,1561.76,88,6090.864,1925,1889.225806
4964,2,1,6,5,1717.93,78,6699.927,1400,2493.769355
4965,7,2,6,5,1561.76,79,6090.864,1925,1933.607619
4966,5,7,4,3,1363.71,88,5318.469,1850,1847.607097
4967,1,3,1,3,2079.0,95,8108.1,1770,3691.285714
4968,7,2,2,3,1561.76,82,6090.864,1925,1998.134118
4969,2,1,3,3,1717.93,89,6699.927,1400,1677.97814
4970,7,2,6,9,1561.76,81,6090.864,1925,1505.982857
4971,1,3,2,6,2079.0,76,8108.1,1770,2862.885246
4972,7,2,6,1,1561.76,86,6090.864,1925,1673.314286
4973,7,2,6,1,1561.76,84,6090.864,1925,1561.76
4974,1,3,2,3,2079.0,83,8108.1,1770,2002.0
4975,7,2,6,6,1561.76,88,6090.864,1925,1561.76
4976,7,2,7,5,1561.76,96,6090.864,1925,3045.432
4977,2,1,3,9,1717.93,81,6699.927,1400,1738.627952
4978,1,3,6,5,2079.0,77,8108.1,1770,2327.238806
4979,2,1,7,6,1717.93,99,6699.927,1400,3116.245116
4980,7,2,7,1,1561.76,98,6090.864,1925,2750.055652
4981,7,2,5,9,1561.76,90,6090.864,1925,1673.314286
4982,7,2,4,4,1561.76,80,6090.864,1925,1849.452632
4983,7,2,3,5,1561.76,79,6090.864,1925,1522.716
4984,7,2,3,5,1561.76,87,6090.864,1925,1646.179459
4985,1,3,1,3,2079.0,99,8108.1,1770,4158.0
4986,7,2,6,12,1561.76,82,6090.864,1925,2304.236066
4987,2,1,7,1,1717.93,91,6699.927,1400,3179.998085
4988,7,2,5,6,1561.76,82,6090.864,1925,1781.726197
4989,7,2,7,5,1561.76,91,6090.864,1925,2635.47
4990,1,3,4,9,2079.0,83,8108.1,1770,1732.5
4991,1,3,1,3,2079.0,92,8108.1,1770,3603.6
4992,1,3,3,5,2079.0,81,8108.1,1770,2053.646341
4993,1,3,3,9,2079.0,78,8108.1,1770,2444.22973
4994,1,3,4,3,2079.0,89,8108.1,1770,2281.829268
4995,1,3,2,5,2079.0,90,8108.1,1770,1913.625
4996,1,3,7,6,2079.0,91,8108.1,1770,3898.125
4997,7,2,6,12,1561.76,82,6090.864,1925,1637.025542
4998,1,3,2,6,2079.0,84,8108.1,1770,1892.123596
4999,7,2,6,5,1561.76,89,6090.864,1925,1470.96
5000,2,1,6,3,1717.93,90,6699.927,1400,2454.185714
5001,2,1,2,3,1717.93,77,6699.927,1400,1599.452069
5002,1,3,5,6,2079.0,83,8108.1,1770,2494.8
5003,1,3,5,3,2079.0,79,8108.1,1770,2079.0
5004,4,6,4,3,623.48,87,2431.572,1950,890.6857143
5005,7,2,3,6,1561.76,83,6090.864,1925,2304.236066
5006,2,1,1,4,1717.93,90,6699.927,1400,3236.100698
5007,1,3,4,5,2079.0,88,8108.1,1770,2205.768293
5008,2,1,4,12,1717.93,88,6699.927,1400,2197.939853
5009,7,2,4,6,1561.76,81,6090.864,1925,1979.695775
5010,7,2,7,5,1561.76,91,6090.864,1925,3055.617391
5011,4,6,4,3,623.48,80,2431.572,1950,577.2962963
5012,7,2,5,6,1561.76,89,6090.864,1925,1691.906667
5013,2,1,5,1,1717.93,90,6699.927,1400,2307.667164
5014,7,2,4,5,1561.76,75,6090.864,1925,1470.96
5015,1,3,5,6,2079.0,82,8108.1,1770,2007.310345
5016,1,3,1,1,2079.0,90,8108.1,1770,3660.847826
5017,2,1,2,6,1717.93,88,6699.927,1400,2147.4125
5018,1,3,3,9,2079.0,80,8108.1,1770,2635.352113
5019,7,2,7,1,1561.76,91,6090.864,1925,2981.541818
5020,2,1,3,5,1717.93,85,6699.927,1400,1599.452069
5021,1,3,6,12,2079.0,80,8108.1,1770,1958.127907
5022,7,2,7,1,1561.76,95,6090.864,1925,2750.055652
5023,1,3,7,6,2079.0,94,8108.1,1770,3465.0
5024,7,2,2,4,1561.76,88,6090.864,1925,1416.48
5025,7,2,7,1,1561.76,95,6090.864,1925,2768.574545
5026,2,1,4,4,1717.93,78,6699.927,1400,1800.721807
5027,1,3,4,3,2079.0,88,8108.1,1770,2917.306452
5028,5,7,6,12,1363.71,84,5318.469,1850,1284.424535
5029,7,2,3,6,1561.76,82,6090.864,1925,1791.430588
5030,1,3,7,4,2079.0,92,8108.1,1770,4107.292683
5031,4,6,4,5,623.48,77,2431.572,1950,537.4827586
5032,5,7,6,5,1363.71,88,5318.469,1850,1527.3552
5033,7,2,7,1,1561.76,93,6090.864,1925,2662.090909
5034,1,3,7,6,2079.0,97,8108.1,1770,3685.5
5035,2,1,6,6,1717.93,85,6699.927,1400,1695.325658
5036,7,2,6,9,1561.76,88,6090.864,1925,1781.726197
5037,2,1,3,9,1717.93,78,6699.927,1400,2264.544091
5038,1,3,2,6,2079.0,75,8108.1,1770,2254.337349
5039,1,3,5,6,2079.0,89,8108.1,1770,2306.835616
5040,7,2,4,6,1561.76,76,6090.864,1925,1561.76
5041,2,1,5,6,1717.93,75,6699.927,1400,1970.566765
5042,7,2,7,1,1561.76,99,6090.864,1925,3428.253659
5043,7,2,1,3,1561.76,100,6090.864,1925,2635.47
5044,1,3,4,3,2079.0,85,8108.1,1770,2187.0
5045,7,2,5,6,1561.76,88,6090.864,1925,1394.428571
5046,7,2,5,12,1561.76,80,6090.864,1925,1668.729863
5047,7,2,5,6,1561.76,88,6090.864,1925,1849.452632
5048,7,2,4,6,1561.76,78,6090.864,1925,1874.112
5049,1,3,7,5,2079.0,92,8108.1,1770,3768.1875
5050,7,2,6,1,1561.76,88,6090.864,1925,1874.112
5051,1,3,2,6,2079.0,83,8108.1,1770,1984.5
5052,1,3,7,5,2079.0,99,8108.1,1770,3436.714286
5053,7,2,3,5,1561.76,79,6090.864,1925,1987.694545
5054,4,6,6,5,623.48,81,2431.572,1950,662.9407595
5055,2,1,2,5,1717.93,80,6699.927,1400,1595.220714
5056,1,3,7,5,2079.0,94,8108.1,1770,4455.0
5057,1,3,7,6,2079.0,98,8108.1,1770,3309.428571
5058,7,2,4,5,1561.76,89,6090.864,1925,1421.377079
5059,1,3,4,5,2079.0,80,8108.1,1770,2835.0
5060,4,6,5,6,623.48,90,2431.572,1950,850.2
5061,1,3,2,6,2079.0,77,8108.1,1770,2051.644737
5062,1,3,4,4,2079.0,75,8108.1,1770,2289.531646
5063,1,3,1,3,2079.0,100,8108.1,1770,3803.04878
5064,1,3,5,6,2079.0,86,8108.1,1770,2646.0
5065,4,6,1,1,623.48,92,2431.572,1950,1097.866957
5066,2,1,1,3,1717.93,97,6699.927,1400,3116.245116
5067,2,1,5,3,1717.93,78,6699.927,1400,1634.128537
5068,1,3,3,9,2079.0,75,8108.1,1770,2513.41791
5069,7,2,5,9,1561.76,88,6090.864,1925,2156.71619
5070,1,3,4,5,2079.0,76,8108.1,1770,2025.0
5071,1,3,2,6,2079.0,83,8108.1,1770,1856.25
5072,2,1,5,1,1717.93,84,6699.927,1400,1696.184051
5073,1,3,4,3,2079.0,88,8108.1,1770,2215.776316
5074,2,1,2,3,1717.93,82,6699.927,1400,1717.93
5075,7,2,5,6,1561.76,80,6090.864,1925,1467.678072
5076,1,3,5,6,2079.0,76,8108.1,1770,2457.0
5077,1,3,2,6,2079.0,83,8108.1,1770,2792.686567
5078,1,3,4,3,2079.0,86,8108.1,1770,2563.150685
5079,7,2,4,5,1561.76,87,6090.864,1925,1941.044571
5080,1,3,7,5,2079.0,96,8108.1,1770,4061.302326
5081,7,2,6,12,1561.76,81,6090.864,1925,1639.848
5082,1,3,2,6,2079.0,89,8108.1,1770,2201.294118
5083,1,3,5,9,2079.0,89,8108.1,1770,2150.689655
5084,2,1,1,3,1717.93,94,6699.927,1400,3736.49775
5085,2,1,5,6,1717.93,76,6699.927,1400,1676.534096
5086,4,6,6,3,623.48,82,2431.572,1950,558.982069
5087,1,3,7,5,2079.0,97,8108.1,1770,3564.0
5088,2,1,5,4,1717.93,76,6699.927,1400,2415.839063
5089,1,3,6,12,2079.0,84,8108.1,1770,2878.615385
5090,1,3,5,3,2079.0,86,8108.1,1770,1984.5
5091,1,3,4,9,2079.0,75,8108.1,1770,2878.615385
5092,1,3,3,9,2079.0,84,8108.1,1770,2494.8
5093,1,3,2,6,2079.0,77,8108.1,1770,1792.241379
5094,1,3,6,12,2079.0,89,8108.1,1770,2245.32
5095,1,3,4,3,2079.0,76,8108.1,1770,2215.776316
5096,1,3,7,6,2079.0,96,8108.1,1770,4158.0
5097,7,2,4,6,1561.76,77,6090.864,1925,1649.746479
5098,7,2,5,3,1561.76,78,6090.864,1925,1602.858947
5099,4,6,6,12,623.48,84,2431.572,1950,658.6056338
5100,7,2,5,12,1561.76,88,6090.864,1925,1482.683544
5101,1,3,2,5,2079.0,83,8108.1,1770,2494.8
5102,2,1,5,12,1717.93,78,6699.927,1400,1987.890429
5103,1,3,6,12,2079.0,86,8108.1,1770,2590.753846
5104,1,3,4,5,2079.0,85,8108.1,1770,2131.632911
5105,1,3,7,4,2079.0,92,8108.1,1770,4158.0
5106,7,2,6,5,1561.76,88,6090.864,1925,1888.09791
5107,1,3,5,3,2079.0,76,8108.1,1770,2104.048193
5108,1,3,2,6,2079.0,78,8108.1,1770,2079.0
5109,2,1,3,9,1717.93,87,6699.927,1400,1505.601573
5110,2,1,3,12,1717.93,82,6699.927,1400,2108.368636
5111,7,2,5,9,1561.76,90,6090.864,1925,1997.00459
5112,2,1,7,6,1717.93,94,6699.927,1400,3067.732143
5113,7,2,5,12,1561.76,86,6090.864,1925,1501.692308
5114,1,3,5,6,2079.0,83,8108.1,1770,1977.585366
5115,7,2,6,1,1561.76,82,6090.864,1925,2162.436923
5116,1,3,7,4,2079.0,95,8108.1,1770,3492.72
5117,5,7,4,6,1363.71,89,5318.469,1850,1236.853256
5118,1,3,4,5,2079.0,85,8108.1,1770,2862.885246
5119,4,6,1,3,623.48,91,2431.572,1950,1246.96
5120,1,3,5,9,2079.0,90,8108.1,1770,1913.625
5121,2,1,2,6,1717.93,77,6699.927,1400,1546.137
5122,2,1,6,5,1717.93,77,6699.927,1400,2220.094154
5123,4,6,6,5,623.48,76,2431.572,1950,609.4692135
5124,1,3,7,6,2079.0,94,8108.1,1770,3638.25
5125,4,6,4,6,623.48,80,2431.572,1950,615.5878481
5126,1,3,4,3,2079.0,80,8108.1,1770,1771.875
5127,4,6,3,6,623.48,77,2431.572,1950,678.0345
5128,1,3,5,3,2079.0,85,8108.1,1770,2133.710526
5129,1,3,4,3,2079.0,88,8108.1,1770,2281.829268
5130,2,1,2,3,1717.93,77,6699.927,1400,1522.710682
5131,1,3,4,3,2079.0,85,8108.1,1770,2054.541176
5132,2,1,4,12,1717.93,87,6699.927,1400,2126.960952
5133,2,1,2,3,1717.93,81,6699.927,1400,2335.311094
5134,7,2,4,6,1561.76,76,6090.864,1925,1543.386353
5135,1,3,7,6,2079.0,94,8108.1,1770,3803.04878
5136,2,1,5,1,1717.93,86,6699.927,1400,2117.99589
5137,7,2,7,1,1561.76,91,6090.864,1925,3085.428293
5138,5,7,6,6,1363.71,83,5318.469,1850,1979.579032
5139,1,3,2,5,2079.0,78,8108.1,1770,2310.0
5140,7,2,4,9,1561.76,81,6090.864,1925,2162.436923
5141,1,3,5,9,2079.0,79,8108.1,1770,2728.6875
5142,1,3,6,12,2079.0,84,8108.1,1770,3067.377049
5143,2,1,3,5,1717.93,77,6699.927,1400,1759.830732
5144,2,1,5,6,1717.93,84,6699.927,1400,1660.665667
5145,7,2,3,5,1561.76,78,6090.864,1925,1579.92
5146,1,3,5,6,2079.0,86,8108.1,1770,2476.455882
5147,1,3,3,5,2079.0,77,8108.1,1770,2215.776316
5148,1,3,7,6,2079.0,92,8108.1,1770,4351.395349
5149,1,3,1,1,2079.0,93,8108.1,1770,3378.375
5150,1,3,1,4,2079.0,95,8108.1,1770,4110.75
5151,2,1,2,6,1717.93,75,6699.927,1400,2112.209016
5152,2,1,2,3,1717.93,77,6699.927,1400,1814.714789
5153,1,3,7,5,2079.0,93,8108.1,1770,3182.142857
5154,1,3,5,9,2079.0,76,8108.1,1770,2252.25
5155,7,2,5,12,1561.76,90,6090.864,1925,1916.705455
5156,1,3,1,3,2079.0,94,8108.1,1770,4158.0
5157,1,3,2,5,2079.0,81,8108.1,1770,2338.875
5158,1,3,3,5,2079.0,85,8108.1,1770,2283.971831
5159,7,2,6,12,1561.76,76,6090.864,1925,1637.025542
5160,5,7,2,3,1363.71,75,5318.469,1850,1624.419265
5161,7,2,5,12,1561.76,88,6090.864,1925,1703.738182
5162,2,1,5,1,1717.93,87,6699.927,1400,1850.078462
5163,1,3,1,1,2079.0,95,8108.1,1770,4206.348837
5164,7,2,7,1,1561.76,100,6090.864,1925,2832.96
5165,7,2,3,5,1561.76,81,6090.864,1925,1791.430588
5166,1,3,7,6,2079.0,98,8108.1,1770,4455.0
5167,2,1,2,3,1717.93,82,6699.927,1400,1874.105455
5168,2,1,3,9,1717.93,81,6699.927,1400,2147.4125
5169,2,1,7,5,1717.93,97,6699.927,1400,3268.257073
5170,7,2,6,9,1561.76,79,6090.864,1925,1822.053333
5171,1,3,5,6,2079.0,87,8108.1,1770,1822.044944
5172,7,2,6,9,1561.76,89,6090.864,1925,2156.71619
5173,2,1,6,5,1717.93,83,6699.927,1400,1916.152692
5174,2,1,3,9,1717.93,77,6699.927,1400,2264.544091
5175,1,3,2,6,2079.0,77,8108.1,1770,2806.65
5176,4,6,7,5,623.48,93,2431.572,1950,1304.95814
5177,1,3,1,1,2079.0,97,8108.1,1770,4411.536585
5178,2,1,2,6,1717.93,89,6699.927,1400,2342.631818
5179,2,1,5,12,1717.93,85,6699.927,1400,1932.67125
5180,7,2,4,12,1561.76,88,6090.864,1925,2227.428197
5181,2,1,6,9,1717.93,84,6699.927,1400,1717.93
5182,2,1,3,9,1717.93,81,6699.927,1400,1898.764737
5183,2,1,4,5,1717.93,90,6699.927,1400,1814.714789
5184,1,3,6,9,2079.0,75,8108.1,1770,2297.842105
5185,1,3,3,9,2079.0,75,8108.1,1770,2513.41791
5186,1,3,4,3,2079.0,81,8108.1,1770,2221.39726
5187,2,1,4,12,1717.93,86,6699.927,1400,1634.128537
5188,1,3,4,3,2079.0,90,8108.1,1770,2533.78125
5189,1,3,1,3,2079.0,96,8108.1,1770,3981.06383
5190,7,2,7,1,1561.76,99,6090.864,1925,3235.074286
5191,7,2,5,9,1561.76,76,6090.864,1925,1833.370435
5192,7,2,5,12,1561.76,79,6090.864,1925,1501.692308
5193,1,3,2,6,2079.0,82,8108.1,1770,2032.280899
5194,2,1,7,6,1717.93,94,6699.927,1400,3321.331333
5195,1,3,4,5,2079.0,86,8108.1,1770,2293.014706
5196,7,2,4,5,1561.76,81,6090.864,1925,1619.602963
5197,7,2,3,5,1561.76,82,6090.864,1925,1946.193231
5198,1,3,5,6,2079.0,84,8108.1,1770,2129.707317
5199,7,2,6,5,1561.76,89,6090.864,1925,1787.804211
5200,7,2,7,5,1561.76,92,6090.864,1925,2486.066939
5201,1,3,2,5,2079.0,87,8108.1,1770,2590.753846
5202,1,3,7,6,2079.0,93,8108.1,1770,4158.0
5203,1,3,4,3,2079.0,81,8108.1,1770,2476.455882
5204,4,6,6,6,623.48,82,2431.572,1950,717.4290411
5205,1,3,1,1,2079.0,91,8108.1,1770,3450.255319
5206,7,2,2,4,1561.76,75,6090.864,1925,1833.370435
5207,7,2,5,9,1561.76,80,6090.864,1925,1490.770909
5208,7,2,5,4,1561.76,76,6090.864,1925,1964.794839
